,0
FACOAL161_min,0.28296976830851356
CYO1b_min,0.10513018131507233
CYO1b_max,0.08023478652945486
FACOALPREPH_min,0.24800871611903108
FACOAL180_min,0.2476692587857431
CHORS_min,0.12270237481400026
FACOAL180_max,0.1956223634878803
FACOAL140_max,0.1893087282612125
FACOALPREPH_max,0.19798462036852962
FACOAL140_min,0.2424574765458606
NNAM_min,0.15558523284313172
NADH5_min,0.130711324326121
DHPPDA2_min,0.21947226227526148
DHPPDA_min,0.21923326441500282
NADH10_max,0.16697285752936733
NADH9_max,0.14015542345404255
ALAR_max,0.09728126020639764
NADH2r_min,0.14241497545659057
ADNCYC_max,0.29268905059163997
NADH2r_max,0.07275999384441774
FACOAL161_max,0.14906136329599962
EMB_min,0.01676602241746095
TDPDRR_min,0.01676602241746095
HEMEOS_min,0.01676601942797888
MYC1M2_min,0.09727518754846576
MSHS_min,0.01676601875938093
CIGAMS_min,0.01676601875938091
NAGINSP_min,0.01676601875938091
FAS200_min,0.24054248409403453
ACChex_min,0.016766018573281135
ACCC_min,0.016766018573281135
DCPT_min,0.016766018570518543
DCPE_min,0.016766018570518543
G3PD1ir_min,0.05784097781657769
MYCSacp50_min,0.12798420383818918
MYCSacp56_min,0.016766018543241206
MYCSacp58_min,0.016766018543241206
MCOATA_min,0.27747551523159864
ALAR_min,0.02175152784353355
FAS260_min,0.016766018524687527
FAS240_L_min,0.016766018524687506
APRAUR_min,0.016766018502907456
MYC1M1_min,0.016766017900585118
DHFS_min,0.016766016773765827
CYST_II_min,0.1374443906392145
FAD_8_max,0.08211051587579915
CYST_II_max,0.11309164480282315
NADH5_max,0.09203178469512541
ALAALAr_max,0.08903676948778234
ALAALAr_min,0.09266266654267775
CHORS_max,0.07794118986259223
PDIMAT_max,0.12599534506815427
FACOAL200_max,0.12599534506815427
PREPTHS_max,0.12599534506815427
NNAM_max,0.17455432067505341
CAT_min,0.16570898604548012
FAD_10_max,0.14814263619941034
FAD_9_max,0.14814263619941034
PYK_max,0.01873876430431483
FAD_3_min,7.815403306497351e-17
FAS180_min,0.22377646549059108
MYCSacp50_max,0.10722567724614986
FAD_7_max,3.2672421628086596e-17
FAD_7_min,2.059394924953224e-17
FAS120_min,0.06026799550147661
FAS100_min,0.06026799550147661
TDPDRR_max,0.10722681105842234
TMDS_max,0.039121004620561846
FAD_6_min,0.0
FAD_6_max,0.0
FAD_5_min,0.0
FAD_5_max,0.0
FAD_4_min,0.0
FAD_4_max,0.0
FAD_2_min,0.0
FAD_2_max,0.0
FAD_27_min,0.0
FAS140_min,0.06026799550147661
FAS161_min,0.0
MYC1M2_max,0.1072256772461498
FAS181_min,0.0
FAD_27_max,0.0
MYCSacp56_max,0.09928038279354233
MYCSacp58_max,0.10722558541906398
NADH10_min,0.07213287249674831
MAN1PT2_max,0.0662734361520389
NADH9_min,0.07216021752124728
HEMEOS_max,0.10722619523865219
MYC1M1_max,0.10722567724614979
GXRA_min,0.013697193167810586
FBPA_min,0.0
FBPA_max,0.06739713271742057
FAS80_L_min,0.0
PDIMAT_min,0.22188898807993565
PPDIMAT_min,0.16316032093749547
FAS240_L_max,0.10722568267696138
PREPTHS2_min,0.16316032093749547
NAGINSP_max,0.1072256139801732
FAD_26_min,0.0
ACCC_max,0.1072256772461498
FAD_25_min,0.0
ASNt2r_max,0.016800985204191852
FAD_26_max,0.0
CHSTEROLt_min,0.0
CIGAMS_max,0.1072256139801732
CYSK2_I_max,0.0
CYSK2_I_min,0.0
