,0
ADNCYC_max,0.40449214741468037
ADNCYC_min,0.4039495922678447
PPCOAC_min,0.43881905365262897
MCD_min,0.43881905365262897
ASPt2r_min,0.42211270127335726
PYK_max,0.3828375646486572
ALAALAr_min,0.15829829923655622
G3PD1ir_min,0.10959146749539297
G3PD1ir_max,0.11320313930738912
PYK_min,0.3019249136711838
TYRTA_min,0.09706181691762784
VPAMTr_min,0.12069158805889348
PHETA1_min,0.09707908092191936
FACOAL161_min,0.2353530273323632
FACOAL140_min,0.2949725545456402
FACOALPREPH_min,0.2949725545456402
FACOAL180_min,0.2949725545456402
NADH2r_max,0.0
NADH9_max,0.20447505454667853
NADH10_max,0.20447505454667853
ASNt2r_min,0.24359025672179324
ALAALAr_max,0.19074734076117306
PREPTHS_min,0.15058953326447375
PDIMAT_min,0.15058953326447375
FACOAL200_min,0.15058953326447375
GXRA_min,0.0
ALAD_L_min,0.0
FAS140_min,0.16485855732449858
FAS120_min,0.16485855732449858
FAS100_min,0.16485855732449858
FAD_8_min,0.16485855732449858
FAD_15_min,0.16491889945410423
FAD_16_min,0.16491889945410423
FAD_18_min,0.16491889945410423
FAD_17_min,0.16491889945410423
FAD_19_min,0.16491889945410423
FAD_11_min,0.1650678726505997
FAD_12_min,0.1650678726505997
FAD_13_min,0.1650678726505997
FAD_14_min,0.1656629503311938
FAD_9_min,0.17141030534769477
FAD_10_min,0.17141030534769477
CHORS_min,0.06843024749589145
FAS200_min,0.04121463220073287
FAS180_min,0.041214632200732786
FAD_8_max,0.2569990474990792
FACOAL161_max,0.22260211708798244
FAD_19_max,0.2653203594579792
FAD_15_max,0.2653203594579792
FAD_16_max,0.2653203594579792
FAD_17_max,0.2653203594579792
FAD_18_max,0.2653203594579792
FAD_9_max,0.2654132392910027
FAD_10_max,0.2654132392910027
FAD_12_max,0.26052834787690937
FAD_11_max,0.26052834787690937
FAD_13_max,0.26052834787690937
FAD_14_max,0.23650969025180618
GXRA_max,0.047630012667865665
FAD_3_max,9.932235639599502e-17
FAD_3_min,6.788447831051865e-17
NADH5_max,3.5034422460988823e-17
NADH5_min,6.701385468739592e-18
CAT_max,0.03824723088510817
FAD_7_min,5.996829771659349e-18
FAS161_min,0.0
FAS140_max,0.0
CIGAMS_min,0.0
FAS120_max,0.0
CYO1b_max,0.0
FAS100_max,0.0
CYO1b_min,0.0
CYSK2_I_max,0.0
CYSM_II_max,0.0
FAS161_max,0.0
FAD_6_min,0.0
FAD_6_max,0.0
FAD_5_min,0.0
FAD_5_max,0.0
FAD_4_min,0.0
FAD_4_max,0.0
CYSK2_I_min,0.0
CHSTEROLt_min,0.0
FAS181_min,0.0
CYSM_II_min,0.0
NARK_min,0.0029794953337244565
NAGINSP_min,0.0
NADH9_min,0.03981350188057134
NADH10_min,0.03981350188057134
APRAUR_min,0.0
MYCSacp58_min,0.0
MYCSacp56_min,0.0
FAS181_max,0.0
MYC1M1_min,0.0
HEMEOS_min,0.0
FBPA_min,0.0
FAS80_L_min,0.0
FAS80_L_max,0.0
FAS260_min,0.0
FAS240_L_min,0.0
CHSTEROLt_max,0.0
MSHS_min,0.0
FAD_2_min,0.0
ACChex_min,0.0
FAD_27_min,0.0
DHFS_min,0.0
TDPDRR_min,0.0
ECHA191_max,0.0
ECHA191_min,0.0
ECHA192_max,0.0
DCPT_min,0.0
ECHA192_min,0.0
EMB_min,0.0
DCPE_min,0.0
ACCC_min,0.0
ACCOAC_min,0.15177536384313037
FAD_2_max,0.0
FAD_1_min,0.0
FAD_20_max,0.0
FAD_20_min,0.0
FAD_1_max,0.0
FAD_21_min,0.0
FAD_24_min,0.0
FAD_21_max,0.0
FAD_24_max,0.0
FAD_26_max,0.0
FAD_23_min,0.0
FAD_26_min,0.0
FAD_25_max,0.0
FAD_23_max,0.0
FAD_27_max,0.0
FAD_22_min,0.0
FAD_22_max,0.0
FAD_25_min,0.0
FAD_7_max,1.272654935119183e-17
FAS180_max,2.830747402095834e-17
FAS160_min,1.0558539798802794e-16
FAS160_max,5.182031397062831e-17
MCOATA_max,0.0944716701810483
KGD2_max,0.2627823487735335
VPAMTr_max,0.05166147413431384
PHETA1_max,0.05166147413431384
TYRTA_max,0.051661474134313885
PPDIMAT_min,0.05998139141683495
PREPTHS2_min,0.05998139141683495
PGCD_min,0.030590140200041464
NARK_max,0.06822686874355502
MCOATA_min,0.06895775756421045
PGCD_max,0.029090303494301625
KGD2_min,0.2160207550738587
CAT_min,0.08646932697063092
ASNt2r_max,0.07901390979952211
ASPt2r_max,0.07971604833220498
Kabc_min,0.10124163348390398
Kabc_max,0.10298423288293852
ALAR_min,0.10586127561267625
OXCDC_max,0.14151010649961698
MAN1PT2_min,0.15829829923655625
MYC1M2_min,0.15390930378063378
OXCDC_min,0.1738201643357758
PPDIMAT_max,0.16382255793508982
PREPTHS2_max,0.16382255793508982
PDIMAT_max,0.31543838599455815
FACOAL200_max,0.31543838599455815
PREPTHS_max,0.31543838599455815
NNAM_min,0.22898048325309767
