,0
ADNCYC_max,0.49166675005739524
ADNCYC_min,0.4531197169421098
PPCOAC_min,0.4277191882560045
MCD_min,0.32257321989069637
ASPt2r_min,0.38165474916500414
PYK_max,0.3727414344376337
ALAALAr_min,0.21905761452502512
G3PD1ir_min,0.13917646494441105
G3PD1ir_max,0.13846037986595644
PYK_min,0.3460163223880867
TYRTA_min,0.13391472805262386
VPAMTr_min,0.13482342179040327
PHETA1_min,0.12597303745723357
FACOAL161_min,0.24519813513722502
FACOAL140_min,0.3374908944445238
FACOALPREPH_min,0.2975481154160785
FACOAL180_min,0.29070832948347836
NADH2r_max,0.0681583515155595
NADH9_max,0.1950066691529155
NADH10_max,0.20730824536763393
ASNt2r_min,0.24070674533794326
ALAALAr_max,0.19120424057831972
PREPTHS_min,0.11481113444833528
PDIMAT_min,0.11481113444833528
FACOAL200_min,0.11481113444833528
GXRA_min,0.054607519311696634
ALAD_L_min,0.054607519311696634
FAS140_min,0.19943161473055693
FAS120_min,0.19943161473055693
FAS100_min,0.19943161473055693
FAD_8_min,0.19943161473055693
FAD_15_min,0.19943144937851673
FAD_16_min,0.19943144937851673
FAD_18_min,0.19943144937851673
FAD_17_min,0.19943144937851673
FAD_19_min,0.19943144937851673
FAD_11_min,0.19943107404590324
FAD_12_min,0.19943107404590324
FAD_13_min,0.19943107404590324
FAD_14_min,0.19943008212549698
FAD_9_min,0.19946116964673175
FAD_10_min,0.19946116964673175
CHORS_min,0.07887891098378362
FAS200_min,0.05836916495378167
FAS180_min,0.058369164953781555
FAD_8_max,0.259675927957586
FACOAL161_max,0.19890307217998804
FAD_19_max,0.2146928293333689
FAD_15_max,0.2146928293333689
FAD_16_max,0.2146928293333689
FAD_17_max,0.2146928293333689
FAD_18_max,0.2146928293333689
FAD_9_max,0.21174989710390113
FAD_10_max,0.21174989710390113
FAD_12_max,0.21354323946774087
FAD_11_max,0.21354323946774087
FAD_13_max,0.21354323946774087
FAD_14_max,0.205196448880031
GXRA_max,0.04559056905806821
FAD_3_max,8.795273810691277e-17
FAD_3_min,5.4318321733679255e-17
NADH5_max,9.878894410241756e-17
NADH5_min,2.3623585235222262e-17
CAT_max,0.06500606922773282
FAD_7_min,7.71691870896791e-17
FAS161_min,0.0
FAS140_max,0.0
CIGAMS_min,0.0
FAS120_max,0.0
CYO1b_max,0.059306187839424214
FAS100_max,0.0
CYO1b_min,0.0
CYSK2_I_max,0.0
CYSM_II_max,0.00445790117492281
FAS161_max,0.0
FAD_6_min,0.0
FAD_6_max,0.0
FAD_5_min,0.0
FAD_5_max,0.0
FAD_4_min,0.0
FAD_4_max,0.0
CYSK2_I_min,0.0
CHSTEROLt_min,0.0
FAS181_min,0.0
CYSM_II_min,0.0
NARK_min,0.10435611711837173
NAGINSP_min,0.0
NADH9_min,0.055740431786018375
NADH10_min,0.055740431786018375
APRAUR_min,0.0
MYCSacp58_min,0.0
MYCSacp56_min,0.0
FAS181_max,0.0
MYC1M1_min,0.0
HEMEOS_min,0.0
FBPA_min,0.0
