,0
ADNCYC_min,0.5997678069011542
ADNCYC_max,0.45616493245092804
OXCDC_max,0.5120730565000774
OXCDC_min,0.47853773279292905
NARK_min,0.32975440832327
ASPt2r_min,0.15392588482886288
PYK_max,0.19556188273834763
PYK_min,0.23323174981489503
FACOAL140_min,0.17255516663127227
ACCOAC_min,0.5912746645034005
Kabc_min,0.20018214541423
Kabc_max,0.21276803230462496
ALAALAr_min,0.14485478338803506
FACOALPREPH_min,0.15506178998439427
PGCD_min,0.14074139960847634
FACOAL180_min,0.1463193533953064
PGCD_max,0.13157232305804104
CYSM_II_min,0.13554575811927935
NARK_max,0.18080992280426225
PREPTHS_min,0.1312780295333261
PDIMAT_min,0.13127802953332604
FACOAL200_min,0.13127802953332604
ASNt2r_min,0.07508936564646856
CYSM_II_max,0.11659459517795072
FACOAL161_max,0.1730668441524572
ALAALAr_max,0.22361929651795076
MAN1PT_min,0.08953209734313881
MAN1PT_max,0.08953209734313881
MAN1PT2_min,0.08953209734313881
FAD_8_max,0.16469227071814715
ALAR_min,0.05532733881287213
CHORS_min,0.13351490524106144
FACOAL161_min,0.1261668564871765
DHFR_max,0.053426877712044
TMDS_max,0.04010887901362779
KGD2_min,0.1422079521666452
PREPTHS_max,0.09497973330679542
PDIMAT_max,0.09497973330679539
FACOAL200_max,0.09497973330679539
NADH5_min,0.05277611471091755
ASPt2r_max,0.03766072379427466
ASNt2r_max,0.03766072379427453
NNAM_min,0.312624099623049
FACOAL180_max,0.11873070284320747
FACOAL140_max,0.11286011986891403
FACOALPREPH_max,0.12144062878887295
ACCOAC_max,0.41930139756117013
FAS200_min,0.128358099895253
FAS180_min,0.12591284931805963
TMDS_min,0.13491305627337882
CYST_II_max,0.060691204609565313
CAT_min,0.1576698359447835
MCOATA_max,0.124912488695958
CHORS_max,0.09276962912039007
FAD_10_max,0.14062574144835896
FAD_9_max,0.14062574144835896
G3PD1ir_min,0.019879337889231057
FAD_18_max,0.14002443330370257
FAD_15_max,0.14002443330370257
FAD_17_max,0.14002443329974687
FAD_16_max,0.14002443329097994
FAD_19_max,0.14002443329974684
FAD_11_max,0.13601744780551087
FAD_12_max,0.13601744780551087
FAD_13_max,0.13601744780551087
G3PD1ir_max,0.15466491003992194
CYST_II_min,0.04703886459130993
FAD_14_max,0.12791131475517753
MCD_max,0.2666021898048469
ALAD_L_max,0.073934852328208
VPAMTr_min,0.058484072495005764
PPCOAC_min,0.17005309339117824
MCOATA_min,0.14787873269730914
PPDIMAT_min,0.14543333678192014
PREPTHS2_min,0.14543333678192014
FAD_3_min,1.2134006310794934e-16
MYCSacp50_max,6.683932611160017e-17
FAS160_max,0.128486766926387
FAS260_min,0.002445432837711367
MYCSacp50_min,0.008854804753542635
FAS260_max,7.642515616437568e-17
MSHS_max,5.951069729974605e-17
FAD_7_min,8.501129545920322e-17
FAS240_L_min,0.0024454328377113504
MYC1M2_max,0.0
MYC1M1_min,0.0024468771624963337
MYC1M1_max,0.0
DCPT_min,0.0024453267735897025
DHFS_max,0.0
DHFS_min,0.002449484896435775
MAN1PT2_max,0.0
ECHA191_max,0.0
MYC1M2_min,0.012360496071366293
HEMEOS_max,0.0
GXRA_min,0.0
ECHA192_max,0.0
FBPA_min,0.0
FBPA_max,0.005112073805902264
FAS80_L_min,0.0
FAS240_L_max,0.0
FAS80_L_max,0.12411800005457833
KGD2_max,0.10917755751108531
HEMEOS_min,0.0024433424017517194
ECHA191_min,0.0
MYCSacp56_max,0.010362537264398944
ACCC_min,0.002445320380268194
ACChex_max,0.0
TDPDRR_min,0.002436424013002253
TDPDRR_max,0.0
ACChex_min,0.002445320380268194
ALAD_L_min,0.0
APRAUR_max,0.0
APRAUR_min,0.002445483242078243
PREPTHS2_max,0.07655498510111226
PPDIMAT_max,0.07655498510111226
CHSTEROLt_max,0.0
CHSTEROLt_min,0.0
CIGAMS_max,0.0
CIGAMS_min,0.0024448897001109696
CYO1b_min,0.032908628202648484
CYSK2_I_max,0.0
CYSK2_I_min,0.0
DCPE_max,0.0
DCPE_min,0.0024453267735897025
NAGINSP_min,0.0024448897001109696
NAGINSP_max,0.0
DCPT_max,0.0
MYCSacp58_min,0.002445389899979726
MYCSacp58_max,0.0
MYCSacp56_min,0.002445389899979726
ECHA192_min,0.0
FAS200_max,0.10817270865313082
ACCC_max,0.0
FAS181_max,0.1332223613237753
FAD_22_min,0.0
FAD_6_max,0.0
FAD_5_min,0.0
FAD_5_max,0.0
FAD_4_min,0.0
FAD_4_max,0.0
FAD_23_max,0.0
FAD_2_min,0.0
FAD_2_max,0.0
FAD_27_min,0.0
FAD_27_max,0.0
FAD_26_min,0.0
FAS181_min,0.0
FAD_23_min,0.0
FAD_24_max,0.0
FAD_24_min,0.0
FAD_26_max,0.0
FAD_25_max,0.0
FAD_22_max,0.0
FAD_6_min,0.0
FAD_21_max,0.0
EMB_max,0.0
